,dien_tich,huong_ban_cong,phong_ngu,id_thanh_pho,ten_thanh_pho,id_quan,ten_quan,so_tang,mat_tien,noi_that,huong_nha,so_do,lat,long,gia,gia_m2,du_an,project_name,id_duong,ten_duong,do_rong_duong,do_rong_duong_ml,id_phuong,ten_phuong
5212,65.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.19,,Đông Nam,,21.0623667,105.7209301,4355.0,67.0,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5213,46.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.4,,Tây Nam,,21.0623667,105.7209301,2724.0,59.21739130434783,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5214,89.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,7.5,,Đông Bắc,,21.0468328,105.6769947,,,,,5e958eef208d0d6d76490e47,Đường 422,,,5e5501cceb80a7245175e252,Xã Vân Canh
5215,56.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.3,,,,20.9875713,105.677082,2200.0,39.285714285714285,,,5e958eef208d0d6d76490e4a,Đường 442,3.0,Ngõ 1 ô tô,,
5216,65.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,Đã có sổ,21.0349167,105.7295556,4000.0,70.0,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
5217,30.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,Bắc,Đã có sổ,,,999.0,33.3,,,,,,,5e5501cceb80a7245175e249,Xã Đức Thượng
5218,51.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,Sổ đỏ,21.0651094,105.7160469,2800.0,54.90196078431372,,,5e958eef208d0d6d76490e54,Đường Lai Xá,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5219,43.4,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,Đông Nam,,21.0695919,105.703447,1600.0,36.86635944700461,,,5e958eef208d0d6d76490e81,Đường Yên Vĩnh,,,,
5220,39.3,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.3,,Tây Bắc,,20.9916901,105.7014199,,,,,,,3.0,Ngõ 1 ô tô,,
5221,31.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.1,,,,21.0776081,105.6911121,999.0,32.225806451612904,,,,,4.0,Ngõ 1 ô tô,5e5501cceb80a7245175e249,Xã Đức Thượng
5222,80.4,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,Đông Nam,,20.9659027,105.7219027,4502.400000000001,56.0,,,5e958eef208d0d6d76490e83,Phố Đồng Nhân,7.0,Ngõ 3 ô tô tránh,,
5223,60.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,Tây Nam,,21.0776081,105.6911121,2640.0,44.0,,,,,,,5e5501cceb80a7245175e249,Xã Đức Thượng
5224,48.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.5,,,,21.0695919,105.703447,,,,,,,5.0,Ngõ 2 ô tô tránh,5e5501cceb80a7245175e248,Thị trấn Trạm Trôi
5225,42.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0776081,105.6911121,1386.0,33.0,,,,,,,5e5501cceb80a7245175e249,Xã Đức Thượng
5226,54.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0279052,105.7263152,,,,,5e958eef208d0d6d76490e79,Đường Vành Đai 3.5,,,5e5501cceb80a7245175e252,Xã Vân Canh
5227,88.2,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,9.0,,Nam,,21.0335931,105.7274551,,,,,5e958eef208d0d6d76490e4c,Đường 70,,,5e5501cceb80a7245175e252,Xã Vân Canh
5228,70.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,5.0,,Tây Nam,,21.066357,105.6720466,3220.0,46.0,,,,,,,5e5501cceb80a7245175e24a,Xã Minh Khai
5229,30.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.55,,Tây Nam,Đã có sổ.,21.0330854,105.735332,1550.0,51.66666666666666,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
5230,48.3,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.1,,Đông,Đã có sổ đỏ.,20.9994708,105.7204476,2500.0,51.75983436853002,,,,,,,5e5501cceb80a7245175e257,Xã An Khánh
5231,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,5.0,,Đông Nam,,21.0279052,105.7263152,,72.0,,,5e958eef208d0d6d76490e79,Đường Vành Đai 3.5,,Ngõ 1 ô tô,5e5501cceb80a7245175e252,Xã Vân Canh
5232,38.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.6,,Tây Nam,,21.0361279,105.7270372,2318.0,61.0,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,Ngõ 1 ô tô,5e5501cceb80a7245175e252,Xã Vân Canh
5233,62.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.0,,Tây Nam,,21.046958,105.7087128,,,,,,,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5234,,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.6,,Tây Nam,Có sổ,21.0361279,105.7270372,,,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
5235,46.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.7,,,Sổ đỏ chính chủ.,20.9994708,105.7204476,,,,,,,,,5e5501cceb80a7245175e257,Xã An Khánh
5236,37.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.5,,Tây Bắc,Có sổ.,21.0623667,105.7209301,1628.0,44.0,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e24c,Xã Di Trạch
5237,51.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.8,,,,21.046958,105.7087128,1683.0,33.0,,,,,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5238,73.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.2,,Tây Nam,Có sổ.,21.0623667,105.7209301,5329.0,73.0,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5239,40.5,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.2,,Tây,,21.0623667,105.7209301,1539.0,38.0,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5240,35.0,Tây Bắc,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.3,,Tây Bắc,"Sổ đỏ chính chủ, pháp lý đảm bảo.",21.0330854,105.735332,1470.0,42.0,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
5241,75.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,5.0,,Đông Bắc,,21.0623667,105.7209301,4350.0,58.0,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5242,46.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.5,,Tây Bắc,,21.0623667,105.7209301,1886.0,41.0,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5243,31.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.1,,,Đã có sổ đỏ,21.0776081,105.6911121,999.0,32.225806451612904,,,,,,,5e5501cceb80a7245175e249,Xã Đức Thượng
5244,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,KXĐ,,21.0695919,105.703447,1550.0,31.0,,,,,,,5e5501cceb80a7245175e248,Thị trấn Trạm Trôi
5245,39.5,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,KXĐ,,21.0695919,105.703447,1750.0,40.50632911392405,,,5e958eef208d0d6d76490e81,Đường Yên Vĩnh,,,,
5246,39.3,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,Tây-Bắc,,21.0695919,105.703447,1770.0,45.0381679389313,,,5e958eef208d0d6d76490e46,Đường 32,,,,
5247,67.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,Tây Nam,Đã có sổ,21.0685037,105.7101815,63.0,0.940298507462686,,,5e958eef208d0d6d76490e6e,Đường Quốc lộ 32,,,5e5501cceb80a7245175e248,Thị trấn Trạm Trôi
5248,66.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,Sổ hồng/ Sổ đỏ,21.0390832,105.7271124,2970.0,45.0,,,5e958eef208d0d6d76490e73,Đường Tỉnh lộ 422B,,,5e5501cceb80a7245175e252,Xã Vân Canh
5249,61.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0685037,105.7101815,3294.0,54.0,,,5e958eef208d0d6d76490e6e,Đường Quốc lộ 32,,,5e5501cceb80a7245175e248,Thị trấn Trạm Trôi
5250,44.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.5,,,,21.0468421,105.6777481,1980.0,45.0,,,5e958eef208d0d6d76490e47,Đường 422,,,5e5501cceb80a7245175e24c,Xã Di Trạch
5251,70.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,5.0,,,Sổ đỏ.,21.066357,105.6720466,3150.0,45.0,,,,,,,5e5501cceb80a7245175e24a,Xã Minh Khai
5252,47.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,8.0,,Đông Nam,Sổ đỏ chính chủ.,21.0069509,105.6982997,1360.0,28.93617021276596,,,5e958eef208d0d6d76490e50,Đường Đại lộ Thăng Long,,,5e5501cceb80a7245175e258,Xã An Thượng
5253,49.3,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.3,,,Có sổ.,21.0279052,105.7263152,3500.0,70.99391480730223,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
5254,142.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,9.2,,,,20.9875713,105.677082,4686.0,33.0,,,5e958eef208d0d6d76490e4a,Đường 442,10.0,Ngõ 4 ô tô tránh,,
5255,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.0,,,,21.0243168,105.6988892,3550.0,,,,,,9.0,Ngõ 4 ô tô tránh,,
5256,55.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.7,,Đông,,21.0104102,105.7118694,1347.5,24.5,,,5e958eef208d0d6d76490e50,Đường Đại lộ Thăng Long,,,5e5501cceb80a7245175e254,Xã Lại Yên
5257,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,20.9819702,105.6830456,850.0,17.0,,,,,,,5e5501cceb80a7245175e259,Xã Vân Côn
5258,40.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,20.9882591,105.716694,1500.0,37.5,,,5e958eef208d0d6d76490e70,Đường Quốc lộ 72,,,5e5501cceb80a7245175e258,Xã An Thượng
5259,40.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,đã có sổ đỏ,21.0685037,105.7101815,,,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e248,Thị trấn Trạm Trôi
5260,48.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.0,,Nam,"sổ đỏ trao tay,sang tên trong ngày",20.9917365,105.6793792,1152.0,24.0,,,,,,,5e5501cceb80a7245175e259,Xã Vân Côn
5261,31.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,đã có sổ đỏ,21.0783685,105.691437,,,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e249,Xã Đức Thượng
5262,88.2,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,9.0,,,,21.0695919,105.703447,,,,,5e958eef208d0d6d76490e6f,Đường Quốc lộ 70,17.0,Ngõ 4 ô tô trở lên,,
5263,54.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.3,,Tây,,21.0153472,105.7238489,1600.0,29.62962962962963,,,5e958eef208d0d6d76490e50,Đường Đại lộ Thăng Long,2.5,Ngõ 1 ô tô,,
5264,2.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,20.9873432,105.7045093,,,,,,,,,5e5501cceb80a7245175e258,Xã An Thượng
5265,45.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.8,,Đông,Có sổ.,21.0077118,105.7148828,2100.0,46.66666666666666,,,5e958eef208d0d6d76490e80,Đường Yên Lũng,,,5e5501cceb80a7245175e257,Xã An Khánh
5266,44.5,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.8,,,,20.998193,105.7192643,2100.0,47.19101123595506,,,,,3.0,Ngõ 1 ô tô,5e5501cceb80a7245175e257,Xã An Khánh
5267,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0061954,105.7140072,3250.0,65.0,,,5e958eef208d0d6d76490e80,Đường Yên Lũng,,,,
5268,45.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.9,,,Sổ đỏ.,21.0335931,105.7274551,3150.0,70.0,,,5e958eef208d0d6d76490e4c,Đường 70,,,5e5501cceb80a7245175e252,Xã Vân Canh
5269,42.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.6,,Nam,,21.0153472,105.7238489,1000.0,23.80952380952381,,,5e958eef208d0d6d76490e50,Đường Đại lộ Thăng Long,2.0,Ngõ ngách,,
5270,35.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.72,,,,21.0591741,105.7236198,950.0,95.0,,,5e958eef208d0d6d76490e54,Đường Lai Xá,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5271,72.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.5,,,,21.0109475,105.7209091,2268.0,31.5,,,5e958eef208d0d6d76490e50,Đường Đại lộ Thăng Long,,,5e5501cceb80a7245175e257,Xã An Khánh
5272,,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,5.0,,Đông Nam,SĐCC.,21.0765945,105.6954795,,34.44444444444444,,,5e958eef208d0d6d76490e6e,Đường Quốc lộ 32,,,5e5501cceb80a7245175e249,Xã Đức Thượng
5273,39.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.9,,,"Sổ đỏ chính chủ ,pháp lý rõ ràng",21.0340509,105.725995,2457.0,63.0,,,5e958eef208d0d6d76490e48,Đường 422A,,,5e5501cceb80a7245175e252,Xã Vân Canh
5274,43.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.5,,,,21.0365718,105.7301128,1980.0,46.04651162790697,,,5e958eef208d0d6d76490e73,Đường Tỉnh lộ 422B,3.5,Ngõ 1 ô tô,,
5275,30.5,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0695919,105.703447,,,,,5e958eef208d0d6d76490e46,Đường 32,2.5,Ngõ 1 ô tô,,
5276,56.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.8,,Đông,,20.9873432,105.7045093,,,,,,,,,5e5501cceb80a7245175e258,Xã An Thượng
5277,45.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,20.9895318,105.7028457,,,,,,,,,5e5501cceb80a7245175e258,Xã An Thượng
5278,62.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.0,,,Sổ đỏ.,21.0623667,105.7209301,4092.0,66.0,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5279,42.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,Có sổ đỏ.,21.068562,105.7101796,2900.0,69.04761904761905,,,,,,,5e5501cceb80a7245175e248,Thị trấn Trạm Trôi
5280,35.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.72,,,,21.046958,105.7087128,1550.0,44.285714285714285,,,,,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5281,45.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.0,,Tây Nam,,20.9921247,105.7068473,1282.5,28.5,,,,,2.2,Ngõ ngách,5e5501cceb80a7245175e258,Xã An Thượng
5282,40.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0695919,105.703447,,,,,5e958eef208d0d6d76490e46,Đường 32,2.0,Ngõ ngách,,
5283,60.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,5.0,,Tây Bắc,,21.0612431,105.70381,960.0,16.0,,,,,,,5e5501cceb80a7245175e24d,Xã Đức Giang
5284,34.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.72,,,,21.0591741,105.7236198,950.0,95.0,,,5e958eef208d0d6d76490e54,Đường Lai Xá,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5285,34.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.4,,,Sổ đỏ.,21.051604,105.7043244,1156.0,34.0,,,5e958eef208d0d6d76490e47,Đường 422,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5286,45.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.5,,,,20.998193,105.7192643,2520.0,48.888888888888886,,,,,12.0,Ngõ 4 ô tô trở lên,5e5501cceb80a7245175e257,Xã An Khánh
5287,216.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,9.0,,Tây Nam,Sổ đỏ,21.046958,105.7087128,,,,,,,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5288,72.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,5.0,,Bắc,,21.0153472,105.7238489,2232.0,31.0,,,5e958eef208d0d6d76490e50,Đường Đại lộ Thăng Long,10.0,Ngõ 4 ô tô tránh,,
5289,165.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,10.0,,,sổ đỏ,21.0783685,105.691437,5445.0,33.0,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e249,Xã Đức Thượng
5290,67.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,Tây Nam,,21.0685037,105.7101815,,71.0,,,5e958eef208d0d6d76490e6e,Đường Quốc lộ 32,,,5e5501cceb80a7245175e248,Thị trấn Trạm Trôi
5291,60.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.0,,Tây,Đã có sổ đỏ.,20.9704838,105.7204476,2820.0,47.0,,,,,,,5e5501cceb80a7245175e25b,Xã Đông La
5292,168.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.046958,105.7087128,,,,,,,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5293,61.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0648512,105.7160718,3416.0,56.0,,,,,,,5e5501cceb80a7245175e24c,Xã Di Trạch
5294,45.7,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.0,,,Có sổ.,21.0279052,105.7263152,,,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
5295,50.0,,1.0,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,1.0,4.5,0,,Sổ đỏ.,21.0623667,105.7209301,3100.0,62.0,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e24c,Xã Di Trạch
5296,41.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,Nam,Có sổ.,21.0339863,105.7308893,,,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
5297,52.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,14.25,,Đông Bắc,"Đã có sổ, sẵn sàng giao dịch.",21.0279052,105.7263152,,,,,5e958eef208d0d6d76490e79,Đường Vành Đai 3.5,,,5e5501cceb80a7245175e252,Xã Vân Canh
5298,48.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,Nam,,21.0279052,105.7263152,,,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
5299,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,6.0,,,,,21.0279052,105.7263152,4200.0,84.0,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
5300,60.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,4.0,,Tây Nam,Sổ đỏ chính chủ.,21.0030167,105.66885,,,,,5e958eef208d0d6d76490e50,Đường Đại lộ Thăng Long,,,5e5501cceb80a7245175e259,Xã Vân Côn
5301,50.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,5.0,,Đông Nam,Đã có sổ đỏ.,21.0279052,105.7263152,,,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
5302,1229.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,20.8,,,"Sổ sẵn sang tên, pháp lý rõ ràng.",20.9917365,105.6793792,3900.0,3.173311635475996,,,,,,,5e5501cceb80a7245175e259,Xã Vân Côn
5303,43.4,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.2,,Đông Nam,"Đã có sổ, có thể sang nhượng ngay.",21.0498323,105.7096541,1605.8,37.0,,,5e958eef208d0d6d76490e81,Đường Yên Vĩnh,,,5e5501cceb80a7245175e24f,Xã Kim Chung
5304,55.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,Sổ đỏ,21.0783685,105.691437,1860.0,33.81818181818182,,,5e958eef208d0d6d76490e46,Đường 32,,,5e5501cceb80a7245175e249,Xã Đức Thượng
5305,45.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,3.7,,,,21.0358075,105.7270487,1665.0,37.0,,,,,2.0,Ngõ ngách,,
5306,1400.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0138269,105.6911121,,,,,,,,,5e5501cceb80a7245175e256,Xã Song Phương
5307,52.0,,,5e5501caeb80a7245175dddb,Thành phố Hà Nội,5e5501caeb80a7245175de20,Huyện Hoài Đức,,,,,,21.0279052,105.7263152,3770.0,72.5,,,5e958eef208d0d6d76490e7b,Đường Vân Canh,,,5e5501cceb80a7245175e252,Xã Vân Canh
